rescue_candidate	mapping_hit	alignment_type	alignment_score
PB.124849.2	PB.23109.1	256	235
PB.157523.2	ENST00000216180.8	0	2478
PB.157523.2	PB.23109.1	256	2187
PB.157523.2	ENST00000423180.2	256	2142
PB.37965.2	ENST00000216180.8	0	656
PB.37965.2	PB.23109.1	256	656
PB.37965.2	ENST00000423180.2	256	629
PB.150610.1	ENST00000216180.8	0	1209
PB.83250.1	PB.75805.1	0	1112
PB.83250.1	PB.53043.1	256	1112
PB.83250.1	ENST00000350028.5	256	1112
PB.83250.1	PB.37966.1	256	982
PB.45508.1	ENST00000338758.12	0	1571
PB.45508.1	PB.53044.2	256	1433
PB.45508.1	ENST00000404989.1	256	1376
PB.45508.1	ENST00000619710.4	256	1277
PB.60725.2	ENST00000338758.12	0	1351
PB.60725.2	PB.53044.2	256	1186
PB.60725.2	ENST00000404989.1	256	1155
PB.60725.2	ENST00000619710.4	256	1030
PB.60725.3	ENST00000338758.12	0	1232
PB.60725.3	PB.53044.2	256	1068
PB.60725.3	PB.75806.2	256	1231
PB.60725.3	ENST00000404989.1	256	1230
PB.60725.3	ENST00000406477.7	256	1230
PB.60725.3	ENST00000619710.4	256	1067
PB.75806.1	ENST00000338758.12	0	1232
PB.75806.1	PB.75806.2	256	1134
PB.75806.1	ENST00000404989.1	256	1082
PB.75806.1	ENST00000406477.7	256	1079
PB.75806.1	PB.53044.2	256	1129
PB.75806.1	ENST00000619710.4	256	981
PB.60725.4	ENST00000338758.12	0	1367
PB.60725.4	PB.53044.2	256	1203
PB.60725.4	ENST00000404989.1	256	1181
PB.60725.4	ENST00000619710.4	256	1055
PB.143921.1	ENST00000338758.12	0	1757
PB.124850.1	ENST00000338758.12	0	3333
PB.68337.2	ENST00000404989.1	0	1230
PB.68337.2	ENST00000338758.12	256	1229
PB.68337.2	PB.75806.2	256	1229
PB.68337.2	ENST00000406477.7	256	1228
PB.68337.2	ENST00000619710.4	256	1065
PB.68337.2	PB.53044.2	256	1065
PB.68338.1	ENST00000422871.5	0	1260
PB.68338.1	ENST00000444313.8	256	1233
PB.68338.2	ENST00000422871.5	0	1300
PB.68338.2	ENST00000444313.8	256	1300
PB.68338.3	ENST00000422871.5	0	1415
PB.68338.3	ENST00000444313.8	256	1413
PB.130938.1	ENST00000422871.5	0	1082
PB.130938.1	ENST00000444313.8	256	1082
PB.3867.2	ENST00000381176.5	0	6648
PB.30509.1	PB.45510.2	0	1277
PB.30509.1	ENST00000336985.11	256	1277
PB.30509.1	ENST00000006251.11	256	1277
PB.30509.1	PB.53046.1	256	1277
PB.30509.1	ENST00000403581.5	256	1277
PB.30509.1	ENST00000611394.4	256	1277
PB.45510.3	ENST00000336985.11	0	1670
PB.45510.3	ENST00000611394.4	256	1585
PB.45510.3	PB.53046.1	256	1585
PB.45510.3	ENST00000403581.5	256	1585
PB.45510.3	PB.45510.2	256	1585
PB.45510.3	ENST00000006251.11	256	1584
PB.96207.1	ENST00000426282.6	0	600
PB.96207.2	ENST00000426282.6	0	717
PB.30510.1	ENST00000347635.9	0	1809
PB.30510.1	PB.30510.2	256	1795
PB.30510.1	PB.23114.2	256	1593
PB.30510.1	ENST00000407019.6	256	1567
PB.3869.4	ENST00000347635.9	0	4890
PB.75808.1	PB.30510.2	0	539
PB.75808.1	ENST00000347635.9	256	539
PB.75808.1	PB.23114.2	256	323
PB.75808.1	ENST00000407019.6	256	356
PB.124851.1	ENST00000347635.9	0	3167
PB.8721.2	ENST00000336156.10	0	4342
PB.150615.2	ENST00000251993.11	0	2501
PB.150615.2	ENST00000391627.6	256	2498
PB.150615.2	ENST00000336156.10	256	2500
PB.150615.2	PB.150615.4	256	2499
PB.150615.2	PB.164635.1	256	2300
PB.150615.2	PB.15816.1	256	2262
PB.157527.2	ENST00000336156.10	0	2587
PB.157527.2	PB.150615.4	256	2586
PB.157527.2	ENST00000251993.11	256	2499
PB.157527.2	ENST00000391627.6	256	2498
PB.157527.2	PB.164635.1	256	2298
PB.157527.2	PB.15816.1	256	2262
PB.164635.3	PB.150615.4	0	2098
PB.164635.3	ENST00000251993.11	256	2098
PB.164635.3	ENST00000336156.10	256	2098
PB.164635.3	PB.164635.1	256	2098
PB.164635.3	ENST00000391627.6	256	2097
PB.164635.3	PB.15816.1	256	2070
PB.15817.1	ENST00000441876.7	0	1871
PB.15817.1	ENST00000216214.7	256	1779
PB.75810.1	ENST00000405673.5	0	977
PB.75810.1	PB.157528.1	2048	547
PB.23117.1	ENST00000441876.7	0	1191
PB.23117.1	ENST00000216214.7	256	1099
PB.88857.1	ENST00000441876.7	0	1905
PB.88857.1	ENST00000216214.7	256	1813
PB.88857.1	PB.157528.1	256	1170
PB.137409.1	ENST00000441876.7	0	2715
PB.137409.1	ENST00000216214.7	256	2623
PB.137409.1	PB.157528.1	256	1980
PB.37974.1	ENST00000441876.7	0	708
PB.37974.1	ENST00000216214.7	256	634
PB.37974.1	PB.157528.1	256	672
PB.164636.1	ENST00000441876.7	0	2243
PB.164636.1	ENST00000216214.7	256	2243
PB.164636.1	PB.157528.1	256	2215
PB.164636.1	PB.30513.2	256	2101
PB.37974.2	ENST00000216214.7	0	1859
PB.37974.2	ENST00000441876.7	256	1859
PB.53049.1	PB.68342.2	0	1101
PB.150617.1	ENST00000327858.11	0	2720
PB.150617.1	PB.143929.1	256	2720
PB.150617.1	PB.157529.1	256	2519
PB.150617.1	PB.15818.2	256	2315
PB.37976.1	ENST00000252934.10	0	1780
PB.37976.1	PB.45516.2	256	1588
PB.37976.1	ENST00000381061.8	256	1370
PB.37976.1	PB.45516.1	256	1368
PB.30516.1	ENST00000252934.10	0	1889
PB.30516.1	PB.45516.2	256	1702
PB.30516.1	ENST00000381061.8	256	1479
PB.30516.1	PB.45516.1	256	1477
PB.164637.1	ENST00000252934.10	0	601
PB.83257.1	ENST00000435439.5	0	209
PB.83257.2	ENST00000435439.5	0	373
PB.164639.1	ENST00000360737.4	0	1875
PB.164639.1	ENST00000435439.5	256	1807
PB.3870.1	ENST00000407236.5	0	8136
PB.3870.1	ENST00000262735.9	256	8013
PB.88859.1	ENST00000262735.9	0	3801
PB.88859.1	ENST00000407236.5	256	3675
PB.130944.1	PB.124854.1	0	3149
PB.143931.1	PB.150620.1	0	2487
PB.143931.1	ENST00000381031.8	256	2206
PB.143931.1	PB.150620.3	256	2205
PB.143931.1	PB.15822.2	256	1935
PB.130945.1	ENST00000381031.8	0	2566
PB.130945.1	PB.150620.3	256	2564
PB.130945.1	PB.150620.1	256	2416
PB.130945.1	PB.15822.2	256	2294
PB.130945.1	PB.23121.1	256	2130
PB.150620.2	ENST00000381031.8	0	2501
PB.150620.2	PB.150620.3	256	2501
PB.150620.2	PB.150620.1	256	2349
PB.150620.2	PB.15822.2	256	2293
PB.150620.2	PB.23121.1	256	2130
PB.143931.2	PB.150620.1	0	2543
PB.143931.2	PB.150620.3	256	2265
PB.143931.2	ENST00000381031.8	256	2265
PB.143931.2	PB.15822.2	256	2137
PB.157531.1	PB.150620.1	0	625
PB.157531.1	ENST00000381031.8	256	625
PB.157531.1	PB.150620.3	256	625
PB.8723.1	PB.150620.1	0	636
PB.8723.1	PB.150620.3	256	636
PB.8723.1	ENST00000381031.8	256	636
PB.37979.2	PB.150620.1	0	1955
PB.37979.2	ENST00000381031.8	256	1678
PB.37979.2	PB.15822.2	256	1678
PB.37979.2	PB.150620.3	256	1677
PB.37979.2	PB.23121.1	256	1669
PB.37979.2	PB.53053.1	256	1733
PB.111692.1	ENST00000454366.2	0	388
PB.111692.1	PB.150621.1	256	385
PB.111692.1	PB.8724.4	256	343
PB.111692.1	PB.3872.3	256	327
PB.8724.1	PB.8724.4	0	3863
PB.8724.1	PB.3872.3	256	3847
PB.8724.1	PB.88860.1	256	3436
PB.8724.2	PB.8724.4	0	4334
PB.8724.2	PB.3872.3	256	4315
PB.8724.2	PB.88860.1	256	4053
PB.8724.3	ENST00000454366.2	0	1560
PB.8724.3	PB.8724.4	256	1556
PB.8724.3	PB.3872.3	256	1540
PB.8724.3	PB.150621.1	256	1279
PB.8724.3	PB.88860.1	256	1129
PB.3872.2	PB.150621.1	0	1332
PB.3872.2	ENST00000454366.2	256	1332
PB.3872.2	PB.8724.4	256	1332
PB.3872.2	PB.3872.3	256	1316
PB.137410.2	PB.8724.4	0	2118
PB.137410.2	ENST00000454366.2	256	2118
PB.137410.2	PB.150621.1	256	2118
PB.137410.2	PB.3872.3	256	2102
PB.137410.2	PB.88860.1	256	1691
PB.157532.1	ENST00000454366.2	0	2470
PB.157532.1	PB.150621.1	256	2470
PB.157532.1	PB.8724.4	256	2470
PB.157532.1	PB.3872.3	256	2454
PB.157532.1	PB.88860.1	256	2185
PB.96213.1	PB.3872.3	0	776
PB.137410.4	PB.3872.3	0	2903
PB.137410.4	PB.150621.1	256	2454
PB.137410.4	ENST00000454366.2	256	2454
PB.137410.4	PB.8724.4	256	2454
PB.137410.3	PB.3872.3	0	3087
PB.137410.3	ENST00000454366.2	256	2638
PB.137410.3	PB.150621.1	256	2638
PB.137410.3	PB.8724.4	256	2638
PB.8724.5	PB.8724.4	0	4375
PB.8724.5	PB.3872.3	256	4375
PB.8724.5	PB.88860.1	256	3964
PB.75815.1	PB.8724.4	0	1142
PB.75815.1	PB.37980.1	256	1142
PB.75815.1	PB.130946.3	256	1142
PB.75815.1	ENST00000454366.2	256	1142
PB.75815.1	PB.3872.3	256	1142
PB.75815.1	PB.88860.1	256	1142
PB.143932.3	PB.37980.1	0	441
PB.143932.3	PB.150621.1	256	441
PB.143932.3	PB.88860.1	256	441
PB.143932.3	PB.130946.3	256	441
PB.143932.3	PB.8724.4	256	441
PB.143932.3	ENST00000454366.2	256	441
PB.150622.1	PB.150622.2	0	2587
PB.150622.1	PB.143933.1	256	2451
PB.137411.1	PB.130947.1	0	3062
PB.137411.1	PB.137411.2	256	2833
PB.150622.3	PB.143933.1	0	2679
PB.150622.3	PB.150622.2	256	2437
PB.30520.2	PB.143933.1	0	1111
PB.30520.2	PB.150622.2	256	871
PB.30520.2	ENST00000645190.1	256	1078
PB.30520.2	PB.53055.1	256	1140
PB.30520.2	PB.53055.2	256	1073
PB.137411.4	PB.60740.3	0	414
PB.137411.4	PB.150622.2	256	414
PB.137411.4	PB.137411.2	256	414
PB.137411.4	PB.60740.2	256	414
PB.137411.4	PB.60740.1	256	291
PB.137411.4	PB.53055.1	256	291
PB.68346.1	PB.60740.3	0	1286
PB.68346.1	PB.60740.2	256	1205
PB.68346.1	PB.60740.1	256	1181
PB.68346.1	ENST00000645190.1	256	1072
PB.68346.1	PB.53055.1	256	1135
PB.68346.1	PB.53055.2	256	1068
PB.137411.3	PB.137411.2	0	2973
PB.137411.3	PB.130947.1	256	2832
PB.37981.1	PB.150622.2	0	1003
PB.37981.1	PB.143933.1	256	872
PB.37981.1	PB.60740.3	256	1053
PB.60740.4	PB.53055.2	0	1407
PB.60740.4	ENST00000645190.1	256	1407
PB.60740.4	PB.53055.1	256	1263
PB.60740.4	PB.60740.1	256	1215
PB.60740.4	PB.53055.3	256	1287
PB.60740.4	PB.60740.2	256	1167
PB.60740.5	PB.60740.6	0	1437
PB.60740.5	PB.53055.3	256	1300
PB.60740.5	PB.60740.3	256	1355
PB.60740.5	PB.60740.2	256	1274
PB.60740.5	ENST00000645190.1	256	1141
PB.60740.5	PB.53055.2	256	1141
PB.60740.7	PB.53055.3	0	1531
PB.60740.7	PB.53055.1	256	1458
PB.60740.7	PB.60740.6	256	1287
PB.60740.7	PB.53055.2	256	1373
PB.60740.7	ENST00000645190.1	256	1373
PB.60740.7	PB.60740.1	256	1180
PB.68346.2	PB.53055.2	0	1405
PB.68346.2	ENST00000645190.1	256	1405
PB.68346.2	PB.53055.3	256	1403
PB.68346.2	PB.53055.1	256	1261
PB.68346.2	PB.60740.1	256	1213
PB.68346.2	PB.60740.2	256	1165
PB.164643.1	PB.143933.1	0	2366
PB.164643.1	PB.150622.2	256	2276
PB.53055.4	PB.143933.1	0	758
PB.53055.4	PB.150622.2	256	713
PB.8726.2	PB.8726.1	0	4318
PB.8726.2	ENST00000406902.6	256	4318
PB.8726.2	PB.8726.3	256	4318
PB.8726.2	ENST00000361034.7	256	4308
PB.8726.2	PB.124858.1	256	3731
PB.8726.4	PB.8726.1	0	4324
PB.8726.4	ENST00000406902.6	256	4321
PB.8726.4	PB.8726.3	256	4320
PB.8726.4	ENST00000361034.7	256	4313
PB.8726.4	PB.124858.1	256	3731
PB.15824.1	PB.8726.1	0	2209
PB.15824.1	ENST00000361034.7	256	2209
PB.15824.1	PB.137413.1	256	2209
PB.15824.1	ENST00000406902.6	256	2209
PB.15824.1	PB.124858.1	256	2208
PB.15824.1	PB.130950.1	256	2207
PB.88862.1	PB.23125.1	0	1947
PB.30523.1	PB.88862.2	0	1886
PB.30523.1	ENST00000337137.9	256	1875
PB.30523.1	ENST00000380995.5	256	1733
PB.30523.1	ENST00000406733.1	256	1678
PB.30523.1	PB.30523.4	256	1677
PB.30523.1	ENST00000407381.7	256	1464
PB.30523.2	PB.88862.2	0	1758
PB.30523.2	ENST00000337137.9	256	1747
PB.30523.2	ENST00000380995.5	256	1603
PB.30523.2	ENST00000406733.1	256	1550
PB.30523.2	PB.30523.4	256	1549
PB.30523.2	ENST00000407381.7	256	1336
PB.60742.1	ENST00000337137.9	0	1262
PB.60742.1	PB.88862.2	256	1262
PB.60742.1	PB.23125.1	256	1262
PB.60742.1	PB.137416.1	256	1261
PB.60742.1	ENST00000380995.5	256	1091
PB.30523.3	PB.88862.2	0	1977
PB.30523.3	ENST00000337137.9	256	1977
PB.30523.3	ENST00000380995.5	256	1806
PB.30523.3	PB.30523.4	256	1783
PB.30523.3	ENST00000406733.1	256	1783
PB.30523.3	ENST00000407381.7	256	1615
PB.150626.1	ENST00000426452.2	0	1389
PB.150627.1	PB.164646.1	0	2224
PB.150627.1	ENST00000358295.9	256	2223
PB.150627.1	ENST00000402357.6	256	2223
PB.150627.1	PB.157537.1	256	2221
PB.83262.1	ENST00000649077.1	0	847
PB.150628.2	ENST00000404760.5	0	2646
PB.150628.2	ENST00000457780.3	256	2637
PB.150628.2	PB.8729.2	256	2635
PB.150628.2	PB.157538.1	256	2406
PB.150628.2	ENST00000216267.12	256	2106
PB.150628.2	ENST00000404034.5	256	2106
PB.8729.1	ENST00000216267.12	0	4142
PB.8729.1	ENST00000404034.5	256	4141
PB.8729.1	ENST00000404760.5	256	3737
PB.8729.1	ENST00000457780.3	256	3714
PB.8729.1	PB.8729.2	256	3350
PB.15828.1	PB.164650.1	0	2121
PB.15828.1	ENST00000330817.11	256	2101
PB.15828.1	PB.164650.2	256	1980
PB.15828.1	PB.88864.1	256	638
PB.15828.1	PB.164650.3	256	1944
PB.15828.1	PB.30526.1	256	1740
PB.137418.1	PB.164650.1	0	2177
PB.137418.1	ENST00000330817.11	256	2177
PB.137418.1	PB.164650.2	256	2039
PB.137418.1	PB.164650.3	256	2055
PB.137418.1	PB.88864.1	256	714
PB.137418.1	PB.30526.1	256	2010
PB.124865.1	PB.88864.1	0	2691
PB.23127.1	PB.164650.1	0	1963
PB.23127.1	PB.164650.2	256	1850
PB.23127.1	ENST00000330817.11	256	1945
PB.23127.1	PB.88864.1	256	508
PB.23127.1	PB.164650.3	256	1814
PB.23127.1	PB.30526.1	256	1610
PB.164650.4	PB.164650.2	0	2059
PB.164650.4	PB.164650.3	256	2004
PB.164650.4	PB.88864.1	256	734
PB.164650.4	PB.164650.1	256	1809
PB.164650.4	ENST00000330817.11	256	1809
PB.15828.3	PB.164650.1	0	2255
PB.15828.3	PB.164650.2	256	2143
PB.15828.3	ENST00000330817.11	256	2239
PB.15828.3	PB.88864.1	256	802
PB.15828.3	PB.164650.3	256	2112
PB.15828.3	PB.30526.1	256	1908
PB.157540.1	PB.164650.3	0	620
PB.157540.1	PB.164650.2	256	431
PB.157540.1	PB.164650.1	256	431
PB.157540.1	PB.88864.1	256	431
PB.157540.1	ENST00000330817.11	256	431
PB.53059.1	ENST00000404488.7	0	1411
PB.53059.1	ENST00000328268.9	256	1117
PB.137419.1	PB.164651.1	0	1638
PB.137419.1	PB.130954.1	256	1235
PB.68350.1	ENST00000328268.9	0	1287
PB.68350.1	ENST00000404488.7	256	1114
PB.68350.1	ENST00000403427.3	256	1025
PB.68350.1	ENST00000407217.7	256	1001
PB.68350.1	PB.75819.2	256	1084
PB.68350.1	PB.164651.1	256	854
PB.60746.1	ENST00000328268.9	0	1188
PB.60746.1	ENST00000404488.7	256	1015
PB.60746.1	PB.164651.1	256	110
PB.60746.1	ENST00000403427.3	256	939
PB.60746.1	ENST00000407217.7	256	915
PB.60746.1	PB.75819.2	256	997
PB.60746.2	ENST00000328268.9	0	1259
PB.60746.2	ENST00000404488.7	256	1087
PB.60746.2	PB.164651.1	256	180
PB.60746.2	ENST00000403427.3	256	1033
PB.60746.2	ENST00000407217.7	256	983
PB.60746.2	PB.75819.2	256	1067
PB.60746.3	ENST00000404488.7	0	1517
PB.60746.3	ENST00000328268.9	256	1206
PB.53060.1	PB.37985.1	0	1630
PB.53060.1	ENST00000360612.5	256	1627
PB.53060.1	PB.23128.2	256	1526
PB.53060.1	PB.68351.1	256	1421
PB.53060.1	PB.143937.1	256	1310
PB.124866.1	ENST00000311597.10	0	3328
PB.124866.1	ENST00000395876.6	256	3258
PB.60748.1	PB.164653.1	0	1483
PB.60748.1	PB.157541.1	256	1299
PB.60748.1	PB.150631.2	256	1221
PB.60748.1	PB.164653.5	256	1420
PB.60748.1	PB.150631.1	256	988
PB.60748.1	PB.68352.4	256	1289
PB.157541.2	PB.157541.1	0	2474
PB.157541.2	PB.150631.1	256	2277
PB.157541.2	PB.164653.5	256	2185
PB.157541.2	PB.164653.1	256	2132
PB.157541.2	PB.150631.2	256	1870
PB.157541.2	ENST00000303434.8	256	2005
PB.164653.2	PB.164653.5	0	2307
PB.164653.2	PB.164653.1	256	2249
PB.164653.2	PB.157541.1	256	2091
PB.164653.2	PB.150631.1	256	1897
PB.164653.2	PB.150631.2	256	1989
PB.164653.2	ENST00000303434.8	256	2124
PB.15829.2	ENST00000380909.9	0	2176
PB.15829.2	PB.164653.3	256	2124
PB.15829.2	PB.164653.1	256	2071
PB.15829.2	ENST00000303434.8	256	2121
PB.15829.2	PB.150631.2	256	1811
PB.15829.2	PB.164653.5	256	2015
PB.68352.2	PB.164653.5	0	1433
PB.68352.2	PB.164653.1	256	1360
PB.68352.2	PB.150631.1	256	992
PB.68352.2	PB.157541.1	256	1176
PB.68352.2	PB.150631.2	256	1100
PB.68352.2	ENST00000303434.8	256	1250
PB.68352.3	ENST00000303434.8	0	1288
PB.68352.3	PB.164653.3	256	1288
PB.68352.3	PB.68352.4	256	1288
PB.68352.3	ENST00000380909.9	256	1288
PB.68352.3	PB.164653.1	256	1183
PB.68352.3	PB.164653.5	256	1183
PB.164653.4	PB.164653.3	0	2255
PB.164653.4	ENST00000303434.8	256	2253
PB.164653.4	PB.164653.5	256	2147
PB.164653.4	ENST00000380909.9	256	2239
PB.164653.4	PB.164653.1	256	2134
PB.164653.4	PB.150631.2	256	1874
PB.164653.6	PB.164653.5	0	2367
PB.164653.6	PB.164653.1	256	2291
PB.164653.6	PB.150631.1	256	1923
PB.164653.6	PB.157541.1	256	2107
PB.164653.6	PB.150631.2	256	2031
PB.164653.6	ENST00000303434.8	256	2183
PB.15829.3	ENST00000303434.8	0	2244
PB.15829.3	PB.164653.3	256	2239
PB.15829.3	PB.164653.5	256	2133
PB.15829.3	ENST00000380909.9	256	2165
PB.15829.3	PB.164653.1	256	2063
PB.15829.3	PB.157541.1	256	1905
PB.15829.4	PB.164653.5	0	2251
PB.15829.4	PB.164653.1	256	2251
PB.15829.4	PB.157541.1	256	2067
PB.15829.4	PB.150631.2	256	1991
PB.15829.4	PB.150631.1	256	1807
PB.15829.4	ENST00000380909.9	256	2067
PB.53061.2	PB.150631.1	0	1536
PB.53061.2	PB.150631.2	256	1667
PB.53061.2	PB.164653.5	256	1226
PB.53061.2	PB.164653.1	256	1173
PB.53061.2	PB.157541.1	256	989
PB.60748.3	PB.164653.3	0	1323
PB.60748.3	ENST00000303434.8	256	1323
PB.60748.3	PB.164653.5	256	1218
PB.60748.3	ENST00000380909.9	256	1256
PB.60748.3	PB.164653.1	256	1151
PB.60748.3	PB.53061.1	256	1161
PB.164653.7	PB.164653.5	0	2317
PB.164653.7	PB.164653.1	256	2317
PB.164653.7	PB.157541.1	256	2133
PB.164653.7	PB.150631.2	256	2057
PB.164653.7	PB.150631.1	256	1873
PB.164653.7	ENST00000380909.9	256	2133
PB.30529.1	PB.164653.5	0	1938
PB.30529.1	PB.164653.1	256	1938
PB.30529.1	PB.157541.1	256	1754
PB.30529.1	PB.150631.2	256	1662
PB.30529.1	PB.150631.1	256	1478
PB.30529.1	PB.37986.2	256	1754
PB.68353.1	PB.45524.1	0	1359
PB.30530.1	ENST00000380903.7	0	1930
PB.30530.1	ENST00000611222.1	256	1915
PB.60749.1	ENST00000380903.7	0	1499
PB.60749.1	ENST00000611222.1	256	1484
PB.60749.1	PB.68354.1	256	1397
PB.60749.1	PB.75823.1	256	1302
PB.53062.1	ENST00000380903.7	0	1501
PB.53062.1	ENST00000611222.1	256	1485
PB.53062.1	PB.68354.1	256	1397
PB.53062.1	PB.75823.1	256	1302
PB.164654.1	PB.3876.3	0	2345
PB.164654.1	PB.3876.6	256	2372
PB.164654.1	PB.3876.1	256	1945
PB.164654.1	PB.3876.4	256	1972
PB.164654.1	PB.124867.1	256	1972
PB.164654.1	PB.3876.2	256	1972
PB.3876.7	PB.3876.1	0	5876
PB.3876.7	PB.3876.3	256	5644
PB.3876.7	PB.3876.5	256	5969
PB.3876.7	ENST00000248846.10	256	5968
PB.3876.7	PB.3876.2	256	5708
PB.3876.7	ENST00000439308.6	256	5831
PB.88865.1	PB.3876.4	0	3728
PB.164655.2	PB.157542.5	0	2030
PB.164655.2	PB.150632.2	256	2177
PB.164655.2	ENST00000216271.10	256	2175
PB.164655.2	PB.157542.1	256	2175
PB.164655.2	PB.150632.4	256	1989
PB.164655.2	PB.143938.4	256	1748
PB.164655.1	PB.150632.2	0	2301
PB.164655.1	ENST00000216271.10	256	2283
PB.164655.1	PB.157542.1	256	2274
PB.164655.1	ENST00000626012.2	256	2159
PB.164655.1	PB.157542.5	256	2165
PB.164655.1	PB.150632.4	256	2087
PB.164655.8	PB.150632.2	0	2116
PB.164655.8	ENST00000216271.10	256	2114
PB.164655.8	PB.157542.1	256	2114
PB.164655.8	PB.150632.4	256	1955
PB.164655.8	PB.143938.4	256	1740
PB.164655.8	PB.157542.5	256	2035
PB.150632.3	PB.143938.2	0	2438
PB.150632.3	PB.143938.4	256	2312
PB.150632.3	PB.150632.5	256	2241
PB.150632.3	PB.143938.1	256	2119
PB.150632.3	PB.157542.2	256	1988
PB.150632.3	PB.150632.4	256	1865
PB.15832.3	ENST00000626012.2	0	2089
PB.15832.3	PB.157542.5	256	1939
PB.15832.3	PB.150632.2	256	1966
PB.15832.3	PB.157542.1	256	1964
PB.15832.3	PB.157542.2	256	1902
PB.15832.3	ENST00000216271.10	256	1964
PB.164655.5	ENST00000626012.2	0	2194
PB.164655.5	PB.143938.2	256	1771
PB.164655.5	PB.150632.2	256	2054
PB.164655.5	PB.157542.2	256	1990
PB.164655.5	PB.157542.1	256	2052
PB.164655.5	ENST00000216271.10	256	2052
PB.23130.1	ENST00000626012.2	0	1923
PB.23130.1	PB.143938.2	256	1552
PB.23130.1	PB.157542.5	256	1860
PB.23130.1	PB.157542.2	256	1738
PB.23130.1	PB.150632.2	256	1776
PB.23130.1	ENST00000216271.10	256	1774
PB.164655.4	ENST00000216271.10	0	2358
PB.164655.4	PB.157542.1	256	2349
PB.164655.4	PB.150632.2	256	2284
PB.164655.4	PB.164655.6	256	2348
PB.164655.4	PB.150632.4	256	2161
PB.164655.4	PB.157542.5	256	2286
PB.164655.3	ENST00000216271.10	0	2087
PB.164655.3	PB.157542.1	256	2086
PB.164655.3	PB.157542.5	256	2084
PB.164655.3	PB.143938.4	256	1687
PB.164655.3	PB.150632.2	256	2087
PB.164655.3	PB.150632.4	256	1900
PB.15832.1	PB.157542.5	0	2086
PB.15832.1	ENST00000216271.10	256	2004
PB.15832.1	PB.157542.1	256	1995
PB.15832.1	PB.150632.2	256	1996
PB.15832.1	PB.150632.4	256	1835
PB.15832.1	PB.164655.6	256	1953
PB.157542.3	PB.150632.2	0	2472
PB.157542.3	ENST00000626012.2	256	2444
PB.157542.3	ENST00000216271.10	256	2490
PB.157542.3	PB.157542.1	256	2481
PB.157542.3	PB.150632.4	256	2293
PB.157542.3	PB.157542.5	256	2373
PB.164655.7	ENST00000626012.2	0	2072
PB.164655.7	PB.150632.2	256	2279
PB.164655.7	ENST00000216271.10	256	2272
PB.164655.7	PB.157542.1	256	2272
PB.164655.7	PB.150632.4	256	2087
PB.164655.7	PB.157542.5	256	2126
PB.137421.1	PB.143938.4	0	2481
PB.137421.1	PB.143938.1	256	2319
PB.137421.1	PB.143938.2	256	2293
PB.137421.1	PB.150632.5	256	2084
PB.137421.1	PB.150632.2	256	1712
PB.137421.1	PB.150632.4	256	2028
PB.157542.6	PB.157542.1	0	2448
PB.157542.6	ENST00000216271.10	256	2448
PB.157542.6	PB.150632.2	256	2354
PB.157542.6	PB.150632.4	256	2263
PB.157542.6	PB.143938.4	256	2023
PB.157542.6	PB.157542.5	256	2302
PB.164655.9	ENST00000626012.2	0	2244
PB.164655.9	ENST00000216271.10	256	2147
PB.164655.9	PB.157542.1	256	2138
PB.164655.9	PB.157542.2	256	2059
PB.164655.9	PB.150632.2	256	2053
PB.164655.9	PB.150632.4	256	1950
PB.15832.5	ENST00000626012.2	0	1954
PB.15832.5	PB.157542.2	256	1767
PB.15832.5	ENST00000216271.10	256	1943
PB.15832.5	PB.157542.1	256	1943
PB.15832.5	PB.150632.2	256	1943
PB.15832.5	PB.150632.4	256	1758
PB.150632.6	PB.143938.1	0	2583
PB.150632.6	PB.143938.4	256	2450
PB.150632.6	PB.150632.5	256	2356
PB.150632.6	PB.143938.2	256	2252
PB.150632.6	PB.157542.2	256	1785
PB.150632.6	PB.150632.4	256	1996
PB.143938.3	PB.143938.4	0	2646
PB.143938.3	PB.143938.1	256	2472
PB.143938.3	PB.143938.2	256	2448
PB.143938.3	PB.150632.5	256	2245
PB.143938.3	PB.157542.2	256	1982
PB.143938.3	PB.150632.4	256	2192
PB.150632.7	PB.143938.2	0	2456
PB.150632.7	PB.143938.4	256	2332
PB.150632.7	PB.150632.5	256	2260
PB.150632.7	PB.143938.1	256	2137
PB.150632.7	PB.157542.2	256	2006
PB.150632.7	PB.150632.4	256	1883
PB.15832.6	ENST00000626012.2	0	1617
PB.15832.6	PB.157542.2	256	1442
PB.15832.6	ENST00000216271.10	256	1478
PB.15832.6	PB.157542.1	256	1469
PB.15832.6	PB.150632.2	256	1470
PB.15832.6	PB.157542.5	256	1486
PB.23130.2	PB.164655.6	0	1923
PB.23130.2	ENST00000626012.2	256	1870
PB.23130.2	PB.157542.5	256	1807
PB.23130.2	PB.150632.2	256	1723
PB.23130.2	ENST00000216271.10	256	1721
PB.23130.2	PB.157542.1	256	1721
PB.88866.1	PB.143938.1	0	276
PB.88866.1	PB.150632.5	256	389
PB.88866.1	PB.143938.2	256	387
PB.88866.1	PB.143938.4	256	383
PB.88866.1	PB.150632.4	256	-67
PB.45525.3	ENST00000215659.13	0	1325
PB.45525.3	ENST00000622558.4	256	1238
PB.45525.3	PB.60751.1	256	1289
PB.45525.3	PB.53063.3	256	1116
PB.45525.3	PB.53063.2	256	1060
PB.45525.3	ENST00000395780.5	256	1202
PB.53063.4	ENST00000215659.13	0	1585
